aid,author,era,nid,rank,rank_date,tags,title,vip_date,word_count,xx,yc
1985928,陆二乔,近代现代,6202220,48,2023-02-26,"情有独钟,婚恋,甜文",将月光私有,2023-02-23,5.92万,言情,原创
2148197,曳萝,近代现代,4183123,49,2023-02-26,"都市情缘,豪门世家,天作之合,穿书",不小心被偏执狂看上了怎么办,2023-02-23,13.35万,纯爱,原创
4928698,指尖韶华,近代现代,7451183,50,2023-02-26,"种田文,甜文,爽文,年代文",穿成年代文万人嫌作精[古穿今],2023-02-23,14.74万,言情,原创
2580233,原追,近代现代,4653498,49,2023-02-18,"都市情缘,边缘恋歌,天之骄子,婚恋",消融黑夜,2023-02-15,6.49万,言情,原创
1018620,狐六六,近代现代,7230488,65,2023-02-24,"欢喜冤家,天作之合,甜文,姐弟恋",星辰不及你[电竞],2023-02-21,39.1万,言情,原创
1952122,游子不归,架空历史,3689147,25,2023-02-11,"穿越时空,系统",传说中的宠妃,2023-02-08,15.75万,言情,原创
4389258,GlacierGalaxy,近代现代,7317887,26,2023-02-11,,忘记给拒绝的相亲对象备注后,2023-02-08,8.69万,纯爱,原创
832349,掐掐小肉馅儿,近代现代,4504036,27,2023-02-11,"异国奇缘,竞技,美食,甜文",[足球]攻新记,2023-02-08,9.04万,言情,衍生
2171046,遨游宝宝,近代现代,4752691,28,2023-02-11,"都市情缘,情有独钟,天作之合,甜文",昨日忘我,2023-02-08,12.94万,纯爱,原创
1021598,墨子哲,近代现代,4120354,29,2023-02-11,"豪门世家,甜文",悄悄心动,2023-02-08,11.14万,言情,原创
4662710,Z鹿,近代现代,6972104,30,2023-02-11,"情有独钟,阴差阳错,职场,甜文",上司的恋爱游戏,2023-02-08,9.9万,百合,原创
5350723,吱桠,幻想未来,7639408,31,2023-02-11,"因缘邂逅,穿越时空,星际,甜文",穿进万虫迷文学后（虫族）,2023-02-08,8.85万,纯爱,原创
981818,舒语谣,近代现代,7687270,32,2023-02-11,"娱乐圈,甜文,穿书,都市异闻",恋爱脑女配不干了,2023-02-08,7.64万,百合,原创
5302734,佟语,架空历史,7577381,33,2023-02-11,"仙侠修真,重生,穿书,爽文",虐文主角重生后[修真],2023-02-08,15.35万,纯爱,原创
4226068,嫣戈,架空历史,6266522,39,2023-02-10,"布衣生活,情有独钟,甜文",娇妾难逃,2023-02-07,36.47万,言情,原创
3816706,折枝鸟,近代现代,6029909,40,2023-02-10,"花季雨季,破镜重圆,娱乐圈,校园",玫瑰猎人,2023-02-07,21.09万,言情,原创
4019704,月亮岸,近代现代,6528034,41,2023-02-10,"天之骄子,励志人生,甜文",初恋说不想分手,2023-02-07,26.68万,言情,原创
4885791,风禾荔枝,古色古香,7619825,33,2023-02-04,"清穿,女配,穿书,爽文",表妹躺赢日常（清穿）,2023-02-01,14.99万,言情,原创
5163793,爱吃橙子的小橙,架空历史,7684101,34,2023-02-04,"洪荒,甜文,东方玄幻,封神",[洪荒]我的夫君是道祖,2023-02-01,16.48万,言情,衍生
3996841,小糖汽,近代现代,7064704,43,2023-02-03,"情有独钟,天作之合,直播,校园",我靠网恋拿下直男室友,2023-01-31,28.21万,纯爱,原创
5132666,七七桶,近代现代,7523592,44,2023-02-03,"情有独钟,娱乐圈,七年之痒,甜文",顶流太子爷的黑红之路,2023-01-31,18.56万,纯爱,原创
5062344,叶南九,架空历史,7387896,33,2023-02-02,"年下,宫廷侯爵,重生,女强",明君饲养指南,2023-01-30,34.23万,言情,原创
2295445,闪电羊,近代现代,4144879,34,2023-02-02,"情有独钟,天作之合,甜文",死对头竟是我男神,2023-01-30,10.17万,言情,原创
2503022,雾迟,近代现代,6787604,35,2023-02-02,"欢喜冤家,近水楼台,天作之合,甜文",遇你才是上上签,2023-01-30,29.74万,言情,原创
3141595,千里落花风,架空历史,7052977,14,2023-01-28,"仙侠修真,重生,甜文,穿书",穿成反派又凶又甜（穿书）,2023-01-25,9.15万,纯爱,原创
1045845,薄荷迷,近代现代,5198179,15,2023-01-28,"情有独钟,天之骄子,业界精英",折枝玫瑰,2023-01-25,6.89万,言情,原创
2531846,糖雨果,近代现代,7589840,16,2023-01-28,"网王,综漫,年下,黑篮",和时透交往,2023-01-25,10.43万,言情,衍生
703804,打结,近代现代,4957562,17,2023-01-28,"都市情缘,异国奇缘,情有独钟,破镜重圆",谈恋爱不如学英语,2023-01-25,7.09万,言情,原创
5353723,八十八桃,近代现代,7643399,18,2023-01-28,"都市情缘,破镜重圆,恋爱合约",缠冬,2023-01-25,7.69万,言情,原创
4779413,马扇屠妇,架空历史,7163832,19,2023-01-28,"天之骄子,女强,爽文,史诗奇幻",只有英蒂是最爽的,2023-01-25,11.97万,言情,原创
3302913,寻空,架空历史,5745565,20,2023-01-28,"强强,情有独钟,快穿,穿书",穿成女皇和反派HE了（快穿）,2023-01-25,8.56万,百合,原创
3130708,五彩的白纸,架空历史,7440622,14,2023-01-29,"天作之合,穿越时空,甜文,爽文",最强嘴替太子妃!,2023-01-26,11.09万,言情,原创
2171662,半只肉球,近代现代,6791508,15,2023-01-29,"英美衍生,西方罗曼,业界精英,超级英雄",[综英美]升职后我成了韦恩夫人,2023-01-26,8.83万,言情,衍生
4839410,八部龙音,架空历史,6973412,45,2023-02-12,"情有独钟,穿越时空,系统,经商",不为妾,2023-02-09,43.72万,言情,原创
5340065,双南狸奴,架空历史,7625448,46,2023-02-12,"强强,悬疑推理",女将军她和宿敌he了（双重生）,2023-02-09,11.1万,言情,原创
4832653,硬片辣条,近代现代,6964810,47,2023-02-12,"情有独钟,励志人生,成长,校园",麒麟与野玫瑰,2023-02-09,24.65万,百合,原创
5356847,李无染,架空历史,7647744,48,2023-02-12,"宫廷侯爵,情有独钟,天之骄子,甜文",春夜暗渡,2023-02-09,13.26万,言情,原创
3681602,辞楼西,架空历史,7604047,49,2023-02-12,"情有独钟,史诗奇幻",男狐狸精救赎手册[穿书],2023-02-09,20.89万,言情,原创
5303499,长圆月,古色古香,7574020,50,2023-02-12,"强强,宫廷侯爵,天作之合,朝堂之上",日悬长空,2023-02-09,18.49万,言情,原创
4347290,青玉鲤,幻想未来,6322154,51,2023-02-12,"末世,快穿,爽文,基建",我在异世搞基建[快穿],2023-02-09,42.51万,言情,原创
351761,小白NO1,架空历史,5568941,37,2023-02-21,"年下,情有独钟,近水楼台,甜文",穿成女主的白月光,2023-02-18,8.06万,百合,原创
3185076,职业鸽手,古色古香,6930666,38,2023-02-21,"武侠,江湖恩怨,情有独钟,甜文",我在江南开饭馆[综武侠],2023-02-18,10.66万,言情,衍生
5056436,凤斐,近代现代,7288411,39,2023-02-21,"情有独钟,天作之合,天之骄子,甜文",双向暗恋翻车指南,2023-02-18,28.61万,纯爱,原创
5081906,岸寻,近代现代,7473055,40,2023-02-21,"破镜重圆,校园",热恋,2023-02-18,6.27万,言情,原创
4798544,阿源的小芋圆,近代现代,7069910,41,2023-02-21,"情有独钟,边缘恋歌,破镜重圆",婚约,2023-02-18,7.22万,百合,原创
5183174,一鸽不鸽,近代现代,7564481,42,2023-02-21,"综漫,齐神,咒回,柯南",被迫卷入乙女游戏,2023-02-18,13.73万,言情,衍生
1133263,三千羽君,近代现代,7631864,43,2023-02-21,"综漫,家教,少年漫,甜文",云雀小姐想要剃光他的头发,2023-02-18,13.56万,言情,衍生
5199348,空山望月,近代现代,7485549,23,2023-02-25,"生子,情有独钟,娱乐圈,穿书",和白捡老公娃综热恋,2023-02-22,9.24万,纯爱,原创
4237698,九九烟,幻想未来,6686229,24,2023-02-25,"情有独钟,穿越时空,星际,甜文",人鱼小可怜攻了凶残恶龙后,2023-02-22,8.61万,纯爱,原创
3389230,冰影紫竹,架空历史,5227067,46,2023-02-15,"仙侠修真,女配,系统,穿书",炮灰女配只想抢江山,2023-02-12,12.97万,言情,原创
2452578,折风听柳,幻想未来,6863101,42,2023-02-06,"穿越时空,星际,直播",全星际最后一只狐妖,2023-02-03,35.75万,言情,原创
5302589,荒诞开场白,幻想未来,7574437,43,2023-02-06,"系统,快穿,爽文",我开的真是美食店啊！,2023-02-03,18.71万,言情,原创
2915479,朽和,架空历史,7535425,44,2023-02-06,"情有独钟,天作之合,天之骄子,女强",入赘就是要低头,2023-02-03,23.18万,言情,原创
5254714,初日朝朝,架空历史,7504434,45,2023-02-06,"宫廷侯爵,布衣生活,天作之合,甜文",娇憨世子妃,2023-02-03,13.26万,言情,原创
3858782,不摧,近代现代,6651226,33,2023-02-07,"强强,竞技,游戏网游,爽文",电竞第一绿茶指南[电竞],2023-02-04,8.7万,纯爱,原创
284950,墨舞飞雪,近代现代,7637570,34,2023-02-07,史诗奇幻,嘶，蛇君总爱深夜来,2023-02-04,14.09万,言情,原创
5231652,景不如故,架空历史,7508760,49,2023-02-05,"宫廷侯爵,穿越时空,穿书,升级流",穿成炮灰农家子后科举兴家,2023-02-02,21.82万,言情,原创
4448025,风七栖,近代现代,7560433,49,2023-02-13,"情有独钟,恋爱合约,甜文",爱意偏轨,2023-02-10,11.24万,言情,原创
4440014,三川雪,近代现代,6454748,50,2023-02-13,"幻想空间,情有独钟,系统,快穿",鸽了男主后我死遁了[快穿],2023-02-10,18.95万,言情,原创
3136606,无咎山,幻想未来,4897019,51,2023-02-13,"强强,幻想空间,科幻,无限流",没错是我拯救了全人类[无限],2023-02-10,29.68万,纯爱,原创
2460090,姜允,近代现代,4766065,52,2023-02-13,"豪门世家,甜文,现代架空,爽文",和男扮女装的假千金he了,2023-02-10,9.56万,言情,原创
5266413,熄时,近代现代,7539391,53,2023-02-13,"都市情缘,情有独钟,破镜重圆,时尚流行",与你,2023-02-10,10.05万,言情,原创
5335482,呕花深处,架空历史,7626664,54,2023-02-13,"宫廷侯爵,系统,穿书,市井生活",病美人错拿HE剧本后,2023-02-10,12.75万,言情,原创
2705669,吹思汀,架空历史,5401650,51,2023-02-26,"情有独钟,天作之合,仙侠修真,甜文",龙傲天怀了我的崽,2023-02-23,8.21万,言情,原创
2005185,葳澜,架空历史,4915163,52,2023-02-26,"宫廷侯爵,天作之合,甜文,爽文",赠春引,2023-02-23,9.85万,言情,原创
5385845,海时鱼,近代现代,7690085,53,2023-02-26,"豪门世家,娱乐圈,穿书,玄学",柔弱咸鱼在综艺后爆红了[玄学],2023-02-23,12.37万,言情,原创
4641252,小米岑,架空历史,7534820,54,2023-02-26,"宫廷侯爵,情有独钟,天之骄子,朝堂之上",爱妃教我做明君,2023-02-23,11.06万,百合,原创
2500027,苏黄,架空历史,6820136,55,2023-02-26,"奇幻魔幻,甜文,萌宠",我一定是抱错猫了,2023-02-23,26.32万,言情,原创
4452099,余鸥,近代现代,6470706,56,2023-02-26,"豪门世家,娱乐圈,甜文,爽文",假少爷被大佬们捧红了,2023-02-23,19.31万,纯爱,原创
3124249,PillowD,近代现代,5018900,57,2023-02-26,"灵异神怪,甜文,爽文,玄学",病美人想和邪神离婚,2023-02-23,9.26万,纯爱,原创
2454085,姜丝煮酒,近代现代,6941871,50,2023-02-18,"星际,甜文,未来架空",被拯救的怪物先生,2023-02-15,8.83万,言情,原创
4843751,刘序光,近代现代,7639070,34,2023-02-11,"女强,系统,快穿,爽文",大小姐又在封神[快穿],2023-02-08,15.27万,无CP,原创
1681702,看长亭晚,架空历史,4931558,35,2023-02-04,"宫廷侯爵,情有独钟,朝堂之上",归去来,2023-02-01,10.39万,百合,原创
2211073,忽惊小桃枝,架空历史,5351429,36,2023-02-04,"宫廷侯爵,天作之合,美食,甜文",真千金她咸成了皇后（美食）,2023-02-01,12.18万,言情,原创
2283207,二十七天外,古色古香,5890085,37,2023-02-04,"穿越时空,种田文,朝堂之上,基建",穿成扶苏后，三句话让秦始皇为我打下六国,2023-02-01,7.86万,言情,原创
4515442,三杯拿铁,架空历史,7096373,38,2023-02-04,"虐恋情深,爽文,东方玄幻",分手后男主火葬场了,2023-02-01,12.1万,言情,原创
2001642,神欲九霄,近代现代,6007238,39,2023-02-04,"励志人生,系统,快穿,爽文",优质攻不做恋爱脑[快穿],2023-02-01,10.7万,纯爱,原创
2735419,江月喜又,近代现代,5077407,45,2023-02-03,"豪门世家,情有独钟,天作之合,娱乐圈",浓情炽热,2023-01-31,16.18万,言情,原创
3448196,月霁光风,近代现代,7372162,46,2023-02-03,"穿越时空,种田文,甜文,年代文",七零年代农场生活,2023-01-31,13.1万,言情,原创
4882331,楚二十一,架空历史,7355380,47,2023-02-03,"布衣生活,阴差阳错,悬疑推理,爽文",倒霉蛋刑部日常,2023-01-31,32.7万,言情,原创
2457772,迦南之野,近代现代,4166978,48,2023-02-03,"情有独钟,天之骄子,成长,校园",庸俗爱人,2023-01-31,19.04万,百合,原创
3918840,勾陈一水,架空历史,5762775,49,2023-02-03,"强强,布衣生活,情有独钟,悬疑推理",少卿大人请断案,2023-01-31,61.36万,言情,原创
3157093,阿颜颜的猫,近代现代,7452959,21,2023-01-28,"综漫,少年漫,系统,柯南",失忆后成了GIN的替身情人,2023-01-25,9.47万,纯爱,衍生
4784095,不如见你,近代现代,6906678,22,2023-01-28,"火影,综漫,强强,咒回",用死遁渣了最强后我又死回来了,2023-01-25,9.04万,言情,衍生
4773493,千语翎,近代现代,6899999,23,2023-01-28,"幻想空间,花季雨季,甜文,校园",变O后被竹马死对头标记了,2023-01-25,10.11万,纯爱,原创
1682553,殷云染,近代现代,6914657,24,2023-01-28,"生子,豪门世家,重生,甜文",重生后我嫁给了未婚夫他叔,2023-01-25,24.24万,纯爱,原创
5198227,适与,近代现代,7441235,25,2023-01-28,"幻想空间,豪门世家,天作之合,天之骄子",含羞草自我生存手册,2023-01-25,20.72万,纯爱,原创
2600005,公子羽橙,近代现代,6118663,26,2023-01-28,"甜文,成长",豪门老公破产了,2023-01-25,14.21万,言情,原创
5247733,寄春野,幻想未来,7550755,27,2023-01-28,"强强,年下,幻想空间,相爱相杀",玫瑰犯罪日,2023-01-25,7.59万,纯爱,原创
4383107,桥尘,古色古香,6380652,28,2023-01-28,"宫廷侯爵,情有独钟,天作之合",小盲妻,2023-01-25,12.88万,言情,原创
2154089,女焱,古色古香,4328499,16,2023-01-29,"清穿,宫廷侯爵,穿越时空",清穿宫女苟命日常,2023-01-26,9.9万,言情,原创
3094153,初雪煮茶,近代现代,7525828,17,2023-01-29,"时代奇缘,幻想空间,甜文,悬疑推理",发现自己是凶手怎么办,2023-01-26,7.34万,言情,原创
2005517,苔藓小人,近代现代,4506225,18,2023-01-29,"网王,花季雨季,少年漫,业界精英",网球直男不肯配合创作,2023-01-26,8.67万,言情,衍生
689773,积羽成扇,架空历史,2447901,19,2023-01-29,"宫廷侯爵,情有独钟,青梅竹马,朝堂之上",飞度镜湖月,2023-01-26,6.69万,纯爱,原创
2617661,柚木沢,近代现代,7443595,20,2023-01-29,"网王,少年漫,甜文,柯南",影山不肯和我分手,2023-01-26,8.88万,言情,衍生
1107838,羽小树,近代现代,7015046,21,2023-01-29,"系统,直播",这诡计多端的男人,2023-01-26,8.95万,无CP,原创
762398,神殿祭司,近代现代,6259978,22,2023-01-29,"生子,幻想空间,豪门世家,娱乐圈",怀崽假少爷觉醒后不跑了,2023-01-26,12.74万,纯爱,原创
4950873,甜蜜荔枝,近代现代,7349841,23,2023-01-29,"时代奇缘,甜文",笨蛋美人每天强制修罗场,2023-01-26,11.04万,言情,原创
2395516,西澄布丁,近代现代,7191162,52,2023-02-12,"情有独钟,甜文,成长,逆袭",情书,2023-02-09,20.92万,言情,原创
4176762,茶予卿,近代现代,6510137,53,2023-02-12,"都市情缘,豪门世家,天作之合,甜文",霸道女总裁的玛丽苏男友,2023-02-09,35.03万,言情,原创
5368457,抓水,近代现代,7685702,54,2023-02-12,"情有独钟,励志人生,甜文,校园",追光你我,2023-02-09,36.33万,言情,原创
3841466,有徽,架空历史,5680291,55,2023-02-12,"强强,灵异神怪,仙侠修真,励志人生",传闻中的碧落星君,2023-02-09,65.28万,言情,原创
2441078,黑糖茉莉奶茶,架空历史,6534468,44,2023-02-21,"宫廷侯爵,天作之合,甜文",笨蛋美人成为太子妃后,2023-02-18,10.24万,言情,原创
3797648,沈圆圆圆,幻想未来,6378707,25,2023-02-25,"强强,生子,情有独钟,天作之合",漂亮神明揣了偏执Alpha的崽,2023-02-22,10.22万,纯爱,原创
2316620,飞奔的橘子,近代现代,5829430,26,2023-02-25,"现代架空,爽文,异想天开,基建",这个剧本我看过,2023-02-22,9.26万,无CP,原创
4113098,木沐露,幻想未来,7589660,27,2023-02-25,"死神,幻想空间,文野,咒回",白月光拒绝拯救反派,2023-02-22,9.64万,纯爱,衍生
4884588,赤希音,近代现代,7173111,28,2023-02-25,"综漫,少女漫,灵魂转换,咒回",5t5和我的猫灵魂互换了,2023-02-22,8.83万,言情,衍生
3186083,青女戌月,近代现代,5684630,29,2023-02-25,"综漫,天作之合,甜文,文野",坡小姐绝赞停更中！,2023-02-22,9.92万,言情,衍生
4293100,香菇凉凉,近代现代,7597980,30,2023-02-25,"幻想空间,无限流,系统,快穿",漂亮渣受在无限游戏里当万人迷（快穿）,2023-02-22,12.75万,纯爱,原创
4151136,芦边野潮,幻想未来,6708028,46,2023-02-06,"灵异神怪,情有独钟,无限流,直播",开局抽到未来恋人[无限],2023-02-03,19.86万,纯爱,原创
2880517,觅九寻,古色古香,5611620,47,2023-02-06,"生子,布衣生活,种田文,重生",他的学生满天下,2023-02-03,21.56万,纯爱,原创
4823188,埜林,架空历史,6952636,48,2023-02-06,"宫廷侯爵,天作之合,穿越时空,甜文",今天也在和皇子殿下演戏,2023-02-03,32.59万,纯爱,原创
4253339,山早,架空历史,6230902,49,2023-02-06,"宫廷侯爵,情有独钟,天作之合,穿越时空",在逃王妃,2023-02-03,21.08万,言情,原创
1606606,持尘,近代现代,7119019,50,2023-02-06,"都市情缘,情有独钟,破镜重圆,甜文",冬日回响,2023-02-03,12.74万,言情,原创
4748386,可可酒,近代现代,6848458,51,2023-02-06,"种田文,美食,都市异闻,玄学",灶神靠摆路边摊暴富了,2023-02-03,42.11万,言情,原创
4162964,霂安,近代现代,6124758,52,2023-02-06,"都市情缘,情有独钟,甜文,校园",奶绿小冰糕,2023-02-03,6.33万,言情,原创
4912296,烧星河,近代现代,7067693,53,2023-02-06,,成人溺水,2023-02-03,19.11万,言情,原创
4159770,舟载玉,近代现代,6401491,54,2023-02-06,"情有独钟,甜文,穿书,爽文",养的纸片人是烂尾文男主,2023-02-03,10.55万,言情,原创
5333923,戚戚戚照落雪,架空历史,7617176,35,2023-02-07,"宫廷侯爵,天作之合,重生,复仇虐渣",皇后万福金安,2023-02-04,14.07万,纯爱,原创
5163633,MISS河豚,近代现代,7508623,36,2023-02-07,"情有独钟,天作之合,青梅竹马,校园",一篇日常慢热文,2023-02-04,18.33万,纯爱,原创
4020551,一茶清香,近代现代,7456347,37,2023-02-07,"年下,都市情缘,情有独钟,成长",慕光,2023-02-04,12.76万,百合,原创
5028074,燕行泽,架空历史,7297172,38,2023-02-07,"强强,宫廷侯爵,天作之合,朝堂之上",我真没想撩你们陛下,2023-02-04,27.59万,纯爱,原创
5134888,猫鳞,架空历史,7469791,39,2023-02-07,"宫廷侯爵,情有独钟,天之骄子,甜文",将军难逃,2023-02-04,12.09万,言情,原创
1623992,福气猫,幻想未来,7157292,40,2023-02-07,"穿越时空,种田文,末世,系统",我在丧尸大陆写文成神,2023-02-04,18.25万,言情,原创
4952773,九江玉,近代现代,7248780,41,2023-02-07,"豪门世家,天作之合,天之骄子,时尚流行",错轨暗恋,2023-02-04,18.05万,言情,原创
4697296,帕帕的喵,架空历史,6791175,42,2023-02-07,"穿越时空,种田文,美食,励志人生",不修真后开起了食馆,2023-02-04,20.4万,言情,原创
3018088,云岫生花,幻想未来,4747282,50,2023-02-05,"穿越时空,种田文,打脸,快穿",小可怜逆袭手册[快穿],2023-02-02,12.35万,言情,原创
4566369,梵宸,近代现代,6621884,51,2023-02-05,"因缘邂逅,娱乐圈,女配,成长",万人嫌被迫躺赢成了顶流,2023-02-02,15.08万,言情,原创
5226977,甜舔,近代现代,7466905,52,2023-02-05,"天之骄子,甜文,现代架空",在梦里偷吻白月光校草,2023-02-02,31.12万,言情,原创
1741788,柋之,近代现代,4585597,58,2023-02-26,"强强,灵异神怪,无限流,升级流",我的怪物男友[无限],2023-02-23,38.22万,纯爱,原创
2733006,叶灼灼,近代现代,4975863,59,2023-02-26,"豪门世家,情有独钟,破镜重圆,甜文",玫瑰热恋,2023-02-23,15.67万,言情,原创
2670812,茶瓶花,架空历史,6679690,60,2023-02-26,"宫廷侯爵,情有独钟,天作之合,甜文",娇娇惹狼,2023-02-23,10.34万,言情,原创
1009005,羽林灵,近代现代,5370755,61,2023-02-26,都市情缘,他的那片海,2023-02-23,21.02万,言情,原创
5071821,绛音,近代现代,7266662,62,2023-02-26,"花季雨季,情有独钟,甜文,校园",偷尝一口甜,2023-02-23,14.5万,言情,原创
5224513,陉迟,架空历史,7476725,63,2023-02-26,"系统,快穿,爽文,异想天开",穿成蚊子，我咬了修士脸,2023-02-23,28.21万,纯爱,原创
1623688,云归岫,近代现代,4511788,64,2023-02-26,"情有独钟,末世,甜文,穿书",宿敌他其实超爱我,2023-02-23,10.04万,纯爱,原创
5246443,回灯开宴,架空历史,7493233,65,2023-02-26,"情有独钟,因缘邂逅,破镜重圆,励志人生",秋月空悬,2023-02-23,43.35万,言情,原创
4980454,渚间小夏,架空历史,7202671,66,2023-02-26,"生子,西幻,魔法幻情,大冒险",伪装魔法师情人,2023-02-23,42.06万,纯爱,原创
3462724,小鬼儿,近代现代,7535835,67,2023-02-26,"豪门世家,情有独钟,天作之合,甜文",狗屎运,2023-02-23,17.57万,言情,原创
4533478,田园白菜,架空历史,7256742,68,2023-02-26,"宫廷侯爵,天之骄子,女强,励志人生",大理寺升职记,2023-02-23,22.29万,无CP,原创
3547477,风林尘,架空历史,6443467,69,2023-02-26,"情有独钟,穿越时空,种田文,甜文",别枝惊鹊（种田）,2023-02-23,43.68万,言情,原创
1917383,清欢慢,架空历史,3958246,51,2023-02-18,"灵魂转换,宫廷侯爵,穿越时空,甜文",洞房昨夜停红烛,2023-02-15,11.7万,言情,原创
3718825,阿烦烦,架空历史,7567203,52,2023-02-18,"因缘邂逅,甜文,成长",病秧子她靠养龙飞升,2023-02-15,9.43万,百合,原创
4930274,之荀,架空历史,7090397,53,2023-02-18,"红楼梦,宫廷侯爵,豪门世家,情有独钟",[红楼]黛玉只想跑路,2023-02-15,27.55万,言情,衍生
5134143,夏不败,近代现代,7441931,54,2023-02-18,"欢喜冤家,甜文",葡萄成熟时[双向暗恋],2023-02-15,18.87万,言情,原创
5144657,温子衿,架空历史,7450304,55,2023-02-18,"因缘邂逅,前世今生,天作之合,重生",被我救下的少年竟然是反派,2023-02-15,20.32万,言情,原创
5338021,陈皮绿豆,架空历史,7626748,56,2023-02-18,"情有独钟,天作之合,阴差阳错,史诗奇幻",误把反派当路人甲后,2023-02-15,9.14万,言情,原创
3126736,一个点两个点三个点,架空历史,6767368,57,2023-02-18,"强强,生子,天作之合,仙侠修真",有孩,2023-02-15,12.33万,纯爱,原创
4362706,蔻天,幻想未来,6419217,58,2023-02-18,"强强,星际,穿书,爽文",攻略那个反派女A[女A男O],2023-02-15,7.18万,言情,原创
4985665,椰奶烤茶,幻想未来,7490708,35,2023-02-11,"综漫,竞技,少年漫,成长",传说中的乌野大魔王［排球］,2023-02-08,11.27万,无CP,衍生
5378167,芝麻糖团,架空历史,7677846,36,2023-02-11,"强强,江湖恩怨",渡劫失败后成了剑灵,2023-02-08,9.47万,言情,原创
4842212,何处是吾乡,架空历史,7233197,40,2023-02-04,"强强,情有独钟,仙侠修真,古代幻想",徒儿他又撩又野,2023-02-01,12.11万,纯爱,原创
4298403,上帝不掷骰子,近代现代,7675566,41,2023-02-04,"生子,情有独钟,因缘邂逅,婚恋",配合你演出的我尽力在表演,2023-02-01,12.14万,百合,原创
2469327,胖子家的学渣,架空历史,7555791,42,2023-02-04,"励志人生,穿书,爽文,升级流",科举平步青云路,2023-02-01,16.95万,言情,原创
2160792,砚允,幻想未来,3897046,43,2023-02-04,"欢喜冤家,快穿,穿书,直播",穿进和对家的同人文[快穿],2023-02-01,10.39万,百合,原创
3874161,乍生欢喜,近代现代,6317286,44,2023-02-04,"情有独钟,星际,甜文,未来架空",别人家的Omega忽然不乖了,2023-02-01,10.97万,纯爱,原创
5065293,招财聚宝,架空历史,7408088,45,2023-02-04,"天作之合,青梅竹马,古典名著,封神",攻略错杨戬后我跑路了,2023-02-01,15.54万,言情,衍生
4499021,平生梦,近代现代,6773067,46,2023-02-04,"综漫,少年漫,文野,柯南",进入柯学片场以后,2023-02-01,14.22万,无CP,衍生
4713385,妙笔生茶,近代现代,7556614,47,2023-02-04,"网王,竞技,系统,甜文",病弱公子今天也不想打网球,2023-02-01,12.28万,纯爱,衍生
4419080,千八百万,近代现代,6522515,48,2023-02-04,"强强,幻想空间,灵异神怪,无限流",非常规密室逃脱[无限],2023-02-01,14.38万,纯爱,原创
3309078,岱旦,架空历史,7315425,49,2023-02-04,东方玄幻,我是师尊的渣儿媳,2023-02-01,11.42万,言情,原创
3263590,星火流金,近代现代,5380995,50,2023-02-04,"时代奇缘,甜文,爽文",听懂毛茸茸说话后，崽被全网团宠了,2023-02-01,8.04万,言情,原创
2328553,依蝶梦语,近代现代,4422036,50,2023-02-03,"强强,豪门世家,情有独钟,甜文",狂傲,2023-01-31,236.17万,纯爱,原创
4164745,木木青衿,架空历史,6501426,51,2023-02-03,"奇幻魔幻,情有独钟",团宠小师妹救赎美强惨反派,2023-01-31,18.62万,言情,原创
4701559,彷观,近代现代,6799610,52,2023-02-03,"情有独钟,虐恋情深,破镜重圆,天作之合",只你不渝,2023-01-31,42.69万,言情,原创
4455461,歪比巴卜的后土,架空历史,6691810,29,2023-01-28,"女强,励志人生,古典名著,爽文",[西游]晋阳公主她又手撕剧本了！,2023-01-25,17.81万,言情,衍生
2628626,纸尺,架空历史,5955697,30,2023-01-28,"情有独钟,天作之合,甜文,爽文",冲喜小娘子,2023-01-25,8.9万,言情,原创
4512321,兰祈,近代现代,6694011,31,2023-01-28,"都市情缘,情有独钟,破镜重圆",星落,2023-01-25,27.14万,言情,原创
2682559,我爱吃话梅,近代现代,7547159,24,2023-01-29,"豪门世家,破镜重圆,婚恋,甜文",肆爱娇宠,2023-01-26,6.34万,言情,原创
2720065,梢甜,近代现代,6165024,25,2023-01-29,重生,校园大佬重生宠妻,2023-01-26,6.77万,言情,原创
3085324,贝萝,近代现代,4886327,26,2023-01-29,"天之骄子,穿越时空,甜文,校园",白莲花女配不想上位,2023-01-26,8.03万,言情,原创
2988919,MsAdele,架空历史,6047655,27,2023-01-29,"异世大陆,系统,西幻,史诗奇幻",艾薇的异世冒险[西幻],2023-01-26,8.66万,言情,原创
2196858,钦匀,近代现代,6238534,45,2023-02-21,"灵异神怪,爽文,都市异闻,玄学",三流算命师,2023-02-18,8.6万,纯爱,原创
672271,丛晓暮,架空历史,6396787,46,2023-02-21,"天作之合,仙侠修真,甜文,穿书",小师妹不愿再当对照女配,2023-02-18,25.25万,言情,原创
4824132,麓小鱼,近代现代,7070460,47,2023-02-21,"情有独钟,破镜重圆,娱乐圈,直播",腹黑影后的小娇妻不跑啦,2023-02-18,8.52万,百合,原创
4593732,惊蛰里,近代现代,6848303,48,2023-02-21,"破镜重圆,天作之合,穿越时空,校园",穿成儿子同桌，和他兄弟HE了,2023-02-18,25.34万,纯爱,原创
2121146,权笑笑,架空历史,5395689,49,2023-02-21,"女配,爽文,古代幻想",病弱女配不做人了,2023-02-18,15.4万,言情,原创
5362928,念孜,近代现代,7673938,50,2023-02-21,"情有独钟,欢喜冤家",无尽夏[校园],2023-02-18,16.54万,言情,原创
